MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
50,RM,1.6734888160092363,2.313039352423886,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,CBlock,3,3,-1,3,1.9601397058579975,1,0.0,1.9644832377931056,2.055140517070435,GasA,4,Y,FuseA,2.055140517070435,2.0001603010151285,0.0,2.1178470653355497,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,Detchd,1959.0,1,0.8697416861919439,2.050076221719149,3,4,2,0.0,1.3973634811730353,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
20,RM,1.637662762520353,2.292259175043406,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,5,1946,1950,Gable,CompShg,VinylSd,VinylSd,0.0,2,3,BrkTil,3,3,-1,1,0.0,1,0.0,1.9475184513869421,1.9475184513869421,GasA,2,N,FuseA,1.9475184513869421,0.0,0.0,1.9475184513869421,0.0,0.0,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,2,0.8697416861919439,7,0.0,Detchd,1949.0,1,0.5265890341390446,1.9016736242907473,2,3,2,1.6759380249901916,0.0,1.757131886054717,0.0,0.0,0.0,0.0,Mar,2008,WD,Abnorml
20,RM,1.7306622908306295,2.3427364223266984,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,1,1949,1992,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,BrkTil,2,2,-1,1,0.0,1,0.0,1.96108343429015,1.96108343429015,GasA,3,Y,SBrkr,2.124756647027194,0.0,0.0,2.124756647027194,0.0,0.0,0.7412763113750154,0.0,1.026672031199051,0.5265890341390446,2,1.0804178182729878,2,0.0,NA,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dec,2008,WD,Abnorml
190,RM,1.6579414149579819,2.3145871629530985,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,2006,Gable,CompShg,MetalSd,MetalSd,0.0,2,1,BrkTil,2,3,-1,1,0.0,1,0.0,2.0388940664353266,2.0388940664353266,GasA,2,N,FuseA,2.044154953031669,2.0388940664353266,0.0,2.127649101235116,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.7412763113750154,2,1.223156202527103,7,0.0,Detchd,1950.0,1,0.7412763113750154,1.9519820823132483,2,1,0,1.8346098354356497,0.0,1.6313704001963978,0.0,0.0,0.0,0.0,Feb,2008,WD,Normal
75,RM,1.607232291151654,2.2602034180451325,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,0.0,2,2,BrkTil,3,3,-1,4,1.7513148227387971,1,0.0,1.9785775703622708,2.0065686055580243,GasA,4,Y,SBrkr,2.0274129059095127,2.025597515002669,0.0,2.113843965121815,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.0,Detchd,1935.0,1,0.5265890341390446,1.8970839874548464,3,3,2,0.0,1.8346098354356497,0.0,0.0,0.0,0.0,0.0,Mar,2008,WD,Normal
50,RM,1.6579414149579819,2.314597969146897,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900,2003,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,1.9241500751450369,1.9241500751450369,GasA,4,Y,SBrkr,2.023567372408208,1.9070714954756425,0.0,2.0700974206795366,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1961.0,1,0.5265890341390446,1.9070714954756425,3,3,0,0.0,0.0,1.781985597277665,0.0,0.0,0.0,0.0,May,2008,WD,Normal
190,RM,1.6313704001963978,2.319405094199375,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1920,1960,Gable,CompShg,AsbShng,AsbShng,0.0,2,2,BrkTil,3,3,-1,3,1.865565153838859,1,0.0,2.0290228891812925,2.064506987280419,GasA,2,Y,FuseP,2.107590181611361,2.064506987280419,0.0,2.1704922136176172,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.7412763113750154,2,1.223156202527103,7,0.0,2Types,1930.0,1,0.7412763113750154,1.942525987706513,3,3,2,0.0,0.0,1.8553017984487439,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
70,RM,1.6313704001963978,2.2720930397111068,Pave,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1905,2005,Gable,CompShg,MetalSd,MetalSd,0.0,3,2,BrkTil,2,3,-1,1,0.0,1,0.0,1.9948208116399944,1.9948208116399944,GasA,4,Y,SBrkr,2.0522742867027977,2.0132595398987774,0.0,2.121085618436288,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1247482629090362,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,1.8694605040153234,1.6783497616208911,0.0,0.0,0.0,0.0,0.0,Feb,2008,WD,Normal
70,RM,1.6313704001963978,2.3356503382217713,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,2,1,1920,1950,Gable,CompShg,AsbShng,AsbShng,0.0,1,1,BrkTil,2,2,-1,1,0.0,1,0.0,2.0261451097704404,2.0261451097704404,GasA,2,N,SBrkr,2.0261451097704404,1.9311088435575234,0.0,2.078338043940251,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,3,0.0,Detchd,1920.0,1,0.7412763113750154,1.945047123513961,2,1,0,0.0,1.4395687003478859,1.7878742218230284,0.0,0.0,0.0,0.0,Nov,2008,ConLD,Normal
70,RM,1.6313704001963978,2.3309192623212813,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1890,1999,Gable,CompShg,Wd Sdng,Wd Shng,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,2.101793759027475,2.101793759027475,GasW,3,Y,SBrkr,2.101793759027475,2.088873033005882,0.0,2.17729901182557,0.0,0.0,0.7412763113750154,0.0,1.026672031199051,0.5265890341390446,2,1.223156202527103,7,0.5265890341390446,Detchd,1950.0,1,0.7412763113750154,1.9224558706047865,3,2,2,0.0,1.9026719155555414,0.0,0.0,0.0,0.0,0.0,Dec,2008,WD,Normal
20,RM,1.6466671712706678,2.3209283346141207,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,1.8092629643515203,2,2,CBlock,3,3,-1,3,1.8410740844298052,1,0.0,2.036753708317309,2.065930887588893,GasA,3,Y,SBrkr,2.065930887588893,0.0,0.0,2.065930887588893,0.5265890341390446,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,1,1.026672031199051,7,0.0,Detchd,1959.0,1,0.5265890341390446,1.9070714954756425,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
20,RM,1.6034785735048491,2.3075546686860964,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1958,2006,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,2.050076221719149,2.050076221719149,GasA,2,Y,SBrkr,2.0791409943927652,0.0,0.0,2.0791409943927652,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1959.0,1,0.5265890341390446,1.9070714954756425,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2008,WD,Normal
30,RL,1.6144954397020792,2.289453122585916,Pave,IR1,Bnk,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1928,1983,Gable,CompShg,WdShing,Wd Shng,0.0,3,3,BrkTil,3,3,-1,2,1.947168383637879,4,1.8890567804069143,1.916789170111494,2.068976349628028,GasA,2,Y,SBrkr,2.0847133925148977,0.0,0.0,2.0847133925148977,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,Detchd,1992.0,1,0.5265890341390446,1.8970839874548464,3,3,2,1.884565958136911,0.0,0.0,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
50,RM,1.6914094332659813,2.293821064314561,Pave,IR1,Bnk,3,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5Fin,7,7,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,CBlock,3,2,-1,1,0.0,1,0.0,2.0164678395268,2.0164678395268,GasA,3,Y,SBrkr,2.0902254278152146,1.9686785871062156,0.0,2.13060744388819,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.1622831138840004,7,0.0,Attchd,1945.0,1,0.5265890341390446,1.8769258727448193,3,3,2,1.8487473895449305,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2008,WD,Abnorml
50,RL,1.6529815822765834,2.2880028493200824,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,3,3,-1,3,1.8197772781208725,1,0.0,2.047077989798873,2.0709616754744395,GasA,2,Y,SBrkr,2.0848220303536844,1.9999330482894073,0.0,2.135475113010635,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Detchd,1950.0,1,0.5265890341390446,1.8694605040153234,3,3,1,0.0,1.4892992254175486,0.0,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
50,RM,1.5957092304038698,2.2531209847743163,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1941,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,3,CBlock,3,3,-1,5,2.0012901084703705,1,0.0,1.6659050929776016,2.0164678395268,GasA,4,Y,SBrkr,2.0444661777473803,1.9369466978095553,0.0,2.0917655066433745,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.0,Detchd,1941.0,1,0.5265890341390446,1.8694605040153234,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,May,2008,WD,Normal
70,RM,1.6281310150671582,2.269832562602316,Pave,Reg,Lvl,3,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,6,9,1900,2000,Gable,CompShg,HdBoard,HdBoard,0.0,2,3,BrkTil,3,3,-1,1,0.0,1,0.0,1.9904693499688613,1.9904693499688613,GasA,4,Y,SBrkr,2.028488701461363,1.9904693499688613,0.0,2.0996328668112922,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1926.0,1,0.5265890341390446,1.8410740844298052,2,3,2,1.5397794579522743,1.74525954872198,0.0,0.0,0.0,0.0,1.945047123513961,Apr,2008,WD,Normal
50,RM,1.5957092304038698,2.2720930397111068,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1940,1989,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,CBlock,3,3,-1,5,1.9820585083321114,1,0.0,1.964787704766679,2.0655443348285374,GasA,4,Y,SBrkr,2.0697249748005717,2.0136653929307324,0.0,2.1308917007556634,0.0,0.0,0.5265890341390446,0.5265890341390446,0.8697416861919439,0.5265890341390446,3,1.0804178182729878,7,0.5265890341390446,Detchd,1940.0,1,0.5265890341390446,1.8694605040153234,3,3,2,0.0,1.2484412575662103,0.0,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
30,RM,1.5957092304038698,2.2720930397111068,Pave,Reg,HLS,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1924,2003,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,1,BrkTil,3,2,-1,1,0.0,1,0.0,2.061336375916122,2.061336375916122,GasA,4,Y,SBrkr,2.061336375916122,0.0,0.0,2.061336375916122,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.5265890341390446,Detchd,1924.0,1,0.7412763113750154,1.9338667840812656,3,3,2,0.0,0.0,1.5875644833216505,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
50,RM,1.5957092304038698,2.2720930397111068,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1937,2000,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,3,BrkTil,3,3,-1,3,1.8418611059620993,2,1.8072636887169242,1.9653943859068015,2.0433731752143807,GasA,4,Y,SBrkr,2.0433731752143807,2.0164678395268,0.0,2.117686558332254,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,2004.0,1,0.5265890341390446,2.0164678395268,3,3,2,1.8885037407137346,0.0,0.0,0.0,0.0,0.0,0.0,May,2008,WD,Normal
50,RM,1.5957092304038698,2.2720930397111068,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,CBlock,3,3,-1,2,1.8839936846137324,1,0.0,1.969266378383766,2.0290228891812925,GasA,4,Y,SBrkr,2.050813631392442,1.9671966564317944,0.0,2.104458637781109,0.0,0.0,0.7412763113750154,0.0,0.7412763113750154,0.7412763113750154,2,1.1247482629090362,7,0.5265890341390446,Detchd,1939.0,1,0.5265890341390446,1.8694605040153234,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
45,RM,1.5957092304038698,2.2531209847743163,Pave,Reg,Bnk,3,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.066955244315763,2.066955244315763,GasA,4,Y,SBrkr,2.0696005505979373,0.0,0.0,2.0696005505979373,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1926.0,1,0.5265890341390446,1.8052356503890232,2,3,2,0.0,0.0,1.7272161148848966,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
50,RM,1.6313704001963978,2.263461060524577,Pave,IR1,Lvl,3,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,5,7,1920,1997,Gable,CompShg,AsbShng,AsbShng,0.0,2,3,BrkTil,3,3,-1,5,1.6551961525056738,1,0.0,1.9755521762697152,1.9931472818006903,GasA,2,Y,SBrkr,1.9931472818006903,2.0122387494454657,0.0,2.092375547265548,0.5265890341390446,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,BuiltIn,1920.0,2,0.5265890341390446,1.9278815679894448,2,3,2,0.0,0.0,1.8243068483519838,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
20,RM,1.7236894193081456,2.271056525117962,Pave,IR1,Lvl,3,FR3,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946,1950,Gable,CompShg,MetalSd,CBlock,0.0,2,2,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,Y,FuseA,2.054002683043416,0.0,0.0,2.054002683043416,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,0.959134838920824,7,0.0,Detchd,1946.0,1,0.5265890341390446,1.8928641420201489,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Apr,2008,ConLD,Abnorml
50,RM,1.6034785735048491,2.2761277339099166,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1929,1950,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,PConc,3,3,-1,4,1.6853704905634923,1,0.0,2.0065686055580243,2.0226327759016205,GasA,4,Y,SBrkr,2.0065686055580243,1.9796593058335408,0.0,2.083949925347235,0.0,0.5265890341390446,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1990.0,1,0.5265890341390446,1.919871631657153,3,3,2,0.0,1.9319029813181672,1.6853704905634923,0.0,0.0,0.0,0.0,Aug,2008,WD,Normal
30,RM,1.6529815822765834,2.274132197379939,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,6,1945,1995,Gable,CompShg,Plywood,Plywood,0.0,2,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,SBrkr,2.0406745847812164,0.0,0.0,2.0406745847812164,0.0,0.0,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,2,1.0804178182729878,5,0.0,Attchd,1925.0,1,0.5265890341390446,1.8092629643515203,3,3,1,0.0,1.5875644833216505,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
50,RM,1.6034785735048491,2.2761277339099166,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,3,3,1,3,1.9031681972312866,2,1.8694605040153234,1.961396413006317,2.066572203737725,GasA,2,Y,SBrkr,2.095277205498508,2.0333813509294165,0.0,2.152446852676939,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.5265890341390446,2,1.1247482629090362,5,0.5265890341390446,Detchd,1939.0,1,0.7412763113750154,1.945047123513961,3,3,2,0.0,1.3973634811730353,0.0,0.0,0.0,0.0,0.0,Jan,2008,WD,Normal
70,RM,1.5996388013001024,2.274132197379939,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,5,1923,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,3,3,-1,2,1.8434216945775423,1,0.0,2.0541455370863377,2.079938185422248,GasA,2,Y,SBrkr,2.0933848115064158,2.0172564188484525,0.0,2.146070088203212,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.5265890341390446,2,1.1247482629090362,7,0.0,Detchd,1960.0,1,0.7412763113750154,1.9957667194465685,3,3,2,0.0,1.781985597277665,1.6144954397020792,0.0,0.0,0.0,0.0,Oct,2008,WD,Normal
50,RL,1.6313704001963978,2.314608774042227,Pave,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,4,1915,2004,Gable,CompShg,VinylSd,VinylSd,0.0,2,3,BrkTil,3,3,-1,1,0.0,1,0.0,2.040995375522574,2.040995375522574,GasA,4,Y,SBrkr,2.087609761208291,1.9884835875196611,0.0,2.133969245702144,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.5265890341390446,3,1.1622831138840004,7,0.0,Detchd,1970.0,1,0.7412763113750154,2.0164678395268,3,3,2,0.0,1.8370697219086884,0.0,0.0,0.0,0.0,0.0,Mar,2008,WD,Normal
60,RM,1.6214540309583532,2.3024852746235314,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,8,1910,1983,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,PConc,3,3,1,3,1.8378799982871266,1,0.0,2.073635244070092,2.0949805696409194,GasA,3,Y,SBrkr,2.0949805696409194,2.0295546321742535,0.0,2.150991463655672,0.0,0.0,0.7412763113750154,0.0,1.026672031199051,0.5265890341390446,2,1.1622831138840004,7,0.0,Detchd,1950.0,1,0.5265890341390446,1.9299082210139993,3,3,2,1.6437209301888343,0.0,1.8243068483519838,0.0,0.0,0.0,2.067970345786057,Sep,2008,WD,Normal
50,RM,1.6407200993500939,2.2383101369325322,Pave,Reg,Lvl,3,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1950,Gambrel,CompShg,MetalSd,MetalSd,0.0,3,2,BrkTil,4,4,-1,1,0.0,1,0.0,2.038730827268529,2.038730827268529,GasA,4,Y,SBrkr,2.0433731752143807,2.036753708317309,0.0,2.1263238701802942,0.0,0.0,0.5265890341390446,0.0,0.8697416861919439,0.5265890341390446,2,1.1247482629090362,7,0.0,Detchd,1910.0,1,0.5265890341390446,1.8615532204780585,2,2,0,0.0,1.8260781474077188,0.0,0.0,0.0,0.0,0.0,Jun,2008,WD,Normal
30,RM,1.6529815822765834,2.276963060705226,Grvl,IR1,Lvl,3,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,0.0,3,3,BrkTil,3,3,-1,1,0.0,1,0.0,2.034063738526142,2.034063738526142,GasA,2,Y,SBrkr,2.034063738526142,0.0,0.0,2.034063738526142,0.0,0.0,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,2,0.959134838920824,7,0.0,Detchd,1930.0,1,0.7412763113750154,1.9585506171458116,3,3,0,0.0,0.0,1.6942663054703442,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
70,RM,1.6313704001963978,2.325978339559161,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,6,1952,1952,Gable,CompShg,MetalSd,MetalSd,0.0,2,2,CBlock,3,3,-1,3,1.9346438389440457,1,0.0,1.9436126948827355,2.034063738526142,GasA,2,Y,FuseA,2.034063738526142,2.034063738526142,0.0,2.120773935149016,0.0,0.0,0.5265890341390446,0.5265890341390446,0.959134838920824,0.5265890341390446,2,1.1247482629090362,7,0.0,Detchd,1952.0,1,0.5265890341390446,1.9070714954756425,3,3,2,0.0,1.8531520084405109,1.6853704905634923,0.0,0.0,0.0,0.0,May,2008,COD,Abnorml
50,RM,1.6313704001963978,2.286042799539296,Pave,Reg,Bnk,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,3,3,-1,1,0.0,1,0.0,2.0979113692514244,2.0979113692514244,GasA,2,Y,SBrkr,2.0979113692514244,0.0,2.0213116550079446,2.150108373847903,0.0,0.0,0.7412763113750154,0.0,0.959134838920824,0.5265890341390446,2,1.1947055233182955,6,0.5265890341390446,Detchd,1938.0,1,0.7412763113750154,1.945047123513961,3,3,2,0.0,1.5163019408528369,0.0,0.0,0.0,0.0,0.0,Nov,2008,COD,Normal
50,RM,1.6529815822765834,2.326490657754824,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,0.0,2,1,BrkTil,3,2,-1,1,0.0,1,0.0,2.051692270588114,2.051692270588114,GasA,3,Y,SBrkr,2.051692270588114,1.9546513926697417,0.0,2.101327630139895,0.0,0.0,0.7412763113750154,0.0,0.7412763113750154,0.5265890341390446,2,1.0804178182729878,7,0.0,Detchd,1950.0,1,0.7412763113750154,1.945047123513961,2,2,2,0.0,0.0,1.752790725901759,0.0,0.0,0.0,0.0,Apr,2008,WD,Normal
30,RM,1.6313704001963978,2.290712409213045,Pave,Reg,Lvl,3,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,7,1925,1992,Gable,CompShg,VinylSd,VinylSd,0.0,2,2,CBlock,3,3,-1,1,0.0,1,0.0,2.072912406768814,2.072912406768814,GasA,3,Y,SBrkr,2.072912406768814,0.0,0.0,2.072912406768814,0.0,0.0,0.5265890341390446,0.0,0.7412763113750154,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1993.0,1,0.7412763113750154,1.9127139332707952,3,3,2,0.0,1.7733152706473527,0.0,0.0,0.0,0.0,0.0,Jul,2008,WD,Normal
50,RM,1.637662762520353,2.2879449398613207,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1925,1950,Gable,CompShg,Stucco,Stucco,0.0,2,2,PConc,3,3,-1,3,1.7585509609170316,1,0.0,2.011415706438327,2.034063738526142,GasA,2,Y,SBrkr,2.037416521841526,1.96108343429015,0.0,2.0943848783402914,0.5265890341390446,0.0,0.7412763113750154,0.0,0.8697416861919439,0.5265890341390446,2,1.0804178182729878,7,0.5265890341390446,Detchd,1985.0,1,0.5265890341390446,1.9392082175256102,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2008,WD,Family
30,RM,1.6313704001963978,2.326490657754824,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,5,8,1912,1991,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,BrkTil,2,3,-1,1,0.0,1,0.0,1.9620199972165449,1.9620199972165449,GasA,2,Y,SBrkr,2.032522669918176,0.0,0.0,2.032522669918176,0.0,0.0,0.5265890341390446,0.0,0.5265890341390446,0.5265890341390446,2,1.026672031199051,7,0.0,Detchd,1997.0,1,0.7412763113750154,1.9957667194465685,3,3,0,1.5504460211620947,0.0,0.0,0.0,0.0,0.0,0.0,Aug,2008,ConLD,Family
190,RM,1.6313704001963978,2.326490657754824,Pave,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,3,3,1915,1950,Gable,CompShg,AsphShn,AsphShn,0.0,1,1,PConc,3,2,-1,1,0.0,1,0.0,1.9859544370585949,1.9859544370585949,GasA,4,N,FuseF,2.0406745847812164,1.9859544370585949,0.0,2.1046400375135943,0.0,0.0,0.7412763113750154,0.0,0.8697416861919439,0.7412763113750154,2,1.1622831138840004,7,0.0,NA,0.0,0,0.0,0.0,0,0,0,1.5604997616108316,0.0,1.844195357303668,0.0,0.0,0.0,0.0,May,2008,WD,Normal
